name,pop,lat,lon
,1,33.57,-101.87
,2,33.57,-101.87
,2,33.57,-101.87
,1,33.57,-101.87
,2,33.57,-101.87
,1,33.57,-101.87
,1,33.57,-101.87
,2,33.57,-101.87
,1,33.57,-101.87
,1,33.57,-101.87
,2,33.57,-101.87
,1,33.57,-101.87
,1,33.57,-101.87
,1,33.57,-101.87
,1,33.57,-101.87
,1,33.57,-101.87
,1,33.57,-101.87
,1,33.57,-101.87
,4,32.79,-96.76
,4,33.57,-101.87
,1,33.57,-101.87
,1,33.57,-101.87
,1,33.57,-101.87
,1,33.57,-101.87
,1,33.57,-101.87
,1,33.57,-101.87
,4,33.57,-101.87
,1,33.57,-101.87
,1,33.57,-101.87
,1,33.57,-101.87
,1,33.57,-101.87
,1,33.57,-101.87
,1,33.57,-101.87
,1,33.57,-101.87
,1,33.57,-101.87
,3,33.57,-101.87
,1,33.57,-101.87
,1,33.57,-101.87
,1,33.57,-101.87
,1,33.57,-101.87
,1,33.57,-101.87
,1,33.57,-101.87
,1,33.57,-101.87
,1,33.57,-101.87
,1,33.57,-101.87
,1,33.57,-101.87
,1,33.57,-101.87
,1,33.57,-101.87
,1,33.57,-101.87
,4,33.57,-101.87
,1,33.57,-101.87
,1,33.57,-101.87
,2,33.57,-101.87
,1,33.57,-101.87
,1,33.57,-101.87
,3,33.57,-101.87
,1,33.57,-101.87
,1,33.57,-101.87
,1,33.57,-101.87
,1,33.57,-101.87
,1,33.57,-101.87
,1,33.57,-101.87
,1,33.57,-101.87
,1,33.57,-101.87
,1,33.57,-101.87
,1,33.57,-101.87
,1,33.57,-101.87
,1,32.39,-100.85
,1,32.39,-100.85
,1,32.39,-100.85
,3,32.88,-100.12
,1,32.88,-100.12
,1,32.88,-100.12
,1,32.46,-100.01
,1,32.71,-100.91
,2,32.71,-100.91
,1,33.02,-99.64
,2,33.02,-99.64
,2,33.02,-99.64
,1,33.02,-99.64
,2,32.46,-100.4
,1,32.46,-100.4
,1,32.46,-100.4
,2,32.46,-100.4
,1,32.46,-100.4
,2,32.46,-100.4
,1,32.46,-100.4
,1,32.46,-100.4
,2,32.46,-100.4
,1,32.21,-99.79
,1,32.45,-99.73
,1,32.45,-99.73
,1,32.45,-99.73
,1,32.45,-99.73
,1,32.45,-99.73
,1,32.45,-99.73
,6,32.45,-99.73
,1,32.45,-99.73
,1,32.45,-99.73
,1,32.45,-99.73
,1,32.45,-99.73
,1,32.45,-99.73
,1,32.45,-99.73
,1,32.45,-99.73
,1,32.45,-99.73
,1,32.45,-99.73
,2,32.45,-99.73
,1,32.45,-99.73
,1,32.45,-99.73
,1,32.45,-99.73
,1,32.45,-99.73
,1,32.45,-99.73
,1,32.45,-99.73
,1,32.45,-99.73
,1,32.45,-99.73
,1,32.45,-99.73
,1,32.45,-99.73
,1,32.45,-99.73
,1,32.45,-99.73
,1,32.45,-99.73
,1,32.45,-99.73
,1,32.45,-99.73
,1,32.45,-99.73
,1,32.45,-99.73
,1,32.45,-99.73
,1,32.45,-99.73
,1,32.45,-99.73
,1,32.45,-99.73
,1,32.45,-99.73
,1,32.45,-99.73
,1,32.45,-99.73
,2,32.45,-99.73
,2,32.45,-99.73
,1,32.45,-99.73
,1,32.45,-99.73
,1,32.45,-99.73
,1,32.45,-99.73
,1,32.45,-99.73
,1,32.45,-99.73
,1,32.45,-99.73
,1,32.45,-99.73
,1,32.45,-99.73
,1,32.45,-99.73
,1,32.45,-99.73
,1,32.45,-99.73
,1,32.45,-99.73
,5,32.45,-99.73
,1,32.45,-99.73
,3,32.45,-99.73
,2,32.45,-99.73
,3,32.45,-99.73
,1,32.45,-99.73
,1,32.45,-99.73
,1,32.45,-99.73
,1,32.45,-99.73
,1,32.45,-99.73
,1,32.45,-99.73
,1,32.45,-99.73
,2,32.45,-99.73
,1,32.45,-99.73
,1,32.45,-99.73
,2,32.45,-99.73
,1,32.45,-99.73
,4,32.45,-99.73
,1,32.45,-99.73
,1,32.45,-99.73
,1,32.45,-99.73
,1,32.45,-99.73
,1,32.45,-99.73
,1,32.45,-99.73
,1,32.45,-99.73
,1,32.45,-99.73
,1,32.45,-99.73
,1,32.45,-99.73
,1,32.45,-99.73
,3,32.45,-99.73
,1,32.45,-99.73
,1,32.45,-99.73
,1,32.45,-99.73
,2,32.45,-99.73
,1,32.45,-99.73
,1,32.45,-99.73
,1,32.45,-99.73
,1,32.42,-99.86
,2,32.02,-102.1
,3,32.02,-102.1
,1,32.02,-102.1
,1,32.02,-102.1
,2,32.02,-102.1
,1,32.02,-102.1
,1,32.02,-102.1
,1,32.02,-102.1
,1,32.02,-102.1
,2,32.02,-102.1
,1,32.02,-102.1
,1,32.02,-102.1
,1,32.44,-97.78
,1,32.02,-102.1
,2,32.02,-102.1
,1,32.02,-102.1
,1,32.02,-102.1
,1,32.02,-102.1
,1,32.02,-102.1
,1,32.02,-102.1
,3,32.02,-102.1
,1,32.02,-102.1
,3,32.02,-102.1
,1,32.02,-102.1
,1,32.02,-102.1
,1,32.02,-102.1
,1,32.02,-102.1
,1,32.02,-102.1
,1,32.02,-102.1
,1,32.02,-102.1
,1,32.02,-102.1
,1,32.02,-102.1
,1,32.02,-102.1
,1,32.02,-102.1
,4,32.02,-102.1
,4,32.02,-102.1
,1,32.02,-102.1
,4,32.02,-102.1
,1,32.02,-102.1
,1,32.02,-102.1
,1,32.02,-102.1
,3,32.02,-102.1
,3,32.02,-102.1
,1,32.02,-102.1
,1,32.02,-102.1
,1,32.02,-102.1
,2,32.02,-102.1
,1,32.02,-102.1
,1,32.02,-102.1
,1,32.02,-102.1
,1,32.02,-102.1
,1,32.02,-102.1
,1,32.02,-102.1
,1,32.02,-102.1
,1,32.02,-102.1
,1,32.02,-102.1
,1,32.02,-102.1
,1,32.02,-102.1
,1,32.02,-102.1
,1,32.02,-102.1
,1,32.02,-102.1
,1,32.02,-102.1
,1,32.02,-102.1
,1,32.02,-102.1
,1,32.02,-102.1
,1,32.02,-102.1
,2,32.02,-102.1
,1,32.02,-102.1
,1,32.02,-102.1
,1,32.02,-102.1
,1,32.02,-102.1
,1,32.02,-102.1
,1,32.02,-102.1
,1,32.02,-102.1
,3,32.02,-102.1
,1,32.02,-102.1
,1,32.02,-102.1
,1,32.02,-102.1
,1,32.02,-102.1
,2,32.02,-102.1
,1,32.02,-102.1
,1,32.02,-102.1
,1,32.02,-102.1
,2,32.02,-102.1
,2,32.02,-102.1
,2,32.02,-102.1
,1,32.02,-102.1
,2,32.02,-102.1
,1,32.02,-102.1
,1,32.02,-102.1
,1,32.02,-102.1
,3,32.02,-102.1
,1,32.02,-102.1
,2,32.02,-102.1
,1,32.02,-102.1
,1,32.02,-102.1
,1,32.02,-102.1
,1,32.02,-102.1
,2,32.02,-102.1
,1,32.02,-102.1
,1,32.02,-102.1
,2,32.02,-102.1
,2,32.02,-102.1
,1,32.02,-102.1
,2,32.02,-102.1
,1,32.02,-102.1
,1,32.02,-102.1
,1,32.02,-102.1
,1,32.02,-102.1
,1,32.02,-102.1
,1,32.02,-102.1
,1,32.02,-102.1
,1,32.02,-102.1
,2,32.02,-102.1
,1,32.02,-102.1
,1,32.02,-102.1
,2,32.02,-102.1
,1,32.02,-102.1
,1,32.02,-102.1
,1,32.02,-102.1
,1,32.02,-102.1
,1,32.02,-102.1
,3,32.02,-102.1
,1,32.02,-102.1
,1,32.02,-102.1
,1,32.02,-102.1
,2,32.02,-102.1
,1,32.32,-102.54
,1,32.32,-102.54
,2,32.32,-102.54
,1,32.32,-102.54
,1,32.32,-102.54
,1,32.32,-102.54
,3,32.24,-101.47
,1,32.24,-101.47
,3,32.24,-101.47
,2,32.24,-101.47
,1,32.24,-101.47
,2,32.24,-101.47
,1,32.24,-101.47
,2,32.24,-101.47
,2,32.24,-101.47
,1,30.59,-103.9
,1,30.59,-103.9
,2,30.89,-102.88
,1,30.89,-102.88
,1,30.89,-102.88
,1,30.89,-102.88
,1,31.85,-103.09
,1,31.85,-103.09
,2,31.63,-103.06
,1,31.63,-103.06
,1,31.63,-103.06
,1,31.63,-103.06
,3,31.63,-103.06
,2,31.85,-102.36
,1,31.85,-102.36
,1,31.85,-102.36
,1,31.85,-102.36
,2,31.85,-102.36
,2,31.85,-102.36
,3,31.85,-102.36
,2,31.85,-102.36
,1,31.85,-102.36
,5,31.85,-102.36
,1,31.85,-102.36
,1,31.85,-102.36
,1,31.85,-102.36
,1,31.85,-102.36
,1,31.85,-102.36
,1,31.85,-102.36
,1,31.85,-102.36
,1,31.85,-102.36
,5,31.85,-102.36
,1,31.85,-102.36
,2,31.85,-102.36
,1,31.85,-102.36
,2,31.85,-102.36
,1,31.85,-102.36
,1,31.85,-102.36
,1,31.85,-102.36
,2,31.85,-102.36
,1,31.85,-102.36
,1,31.85,-102.36
,1,31.85,-102.36
,1,31.85,-102.36
,1,31.85,-102.36
,1,31.85,-102.36
,1,31.85,-102.36
,1,31.85,-102.36
,2,31.85,-102.36
,2,31.85,-102.36
,1,31.85,-102.36
,1,31.85,-102.36
,1,31.85,-102.36
,1,31.85,-102.36
,1,31.85,-102.36
,1,31.85,-102.36
,2,31.85,-102.36
,2,31.85,-102.36
,1,31.85,-102.36
,1,31.85,-102.36
,3,31.85,-102.36
,1,31.85,-102.36
,1,31.4,-103.5
,2,31.4,-103.5
,1,32.12,-101.79
,1,32.12,-101.79
,2,32.12,-101.79
,1,32.12,-101.79
,2,31.99,-106.59
,1,31.99,-106.59
,1,30.36,-103.66
,1,30.36,-103.66
,1,30.36,-103.66
,1,30.36,-103.66
,1,30.36,-103.66
,1,30.36,-103.66
,1,30.31,-104.02
,1,31.84,-106.43
,1,31.84,-106.43
,5,31.84,-106.43
,1,31.84,-106.43
,1,31.84,-106.43
,4,31.84,-106.43
,1,31.84,-106.43
,1,31.84,-106.43
,1,31.84,-106.43
,4,31.84,-106.43
,3,31.84,-106.43
,1,31.84,-106.43
,2,31.84,-106.43
,1,31.84,-106.43
,1,31.84,-106.43
,2,31.84,-106.43
,1,31.84,-106.43
,1,31.84,-106.43
,2,31.84,-106.43
,2,31.84,-106.43
,1,31.84,-106.43
,1,31.84,-106.43
,1,31.84,-106.43
,1,31.84,-106.43
,1,31.84,-106.43
,1,31.84,-106.43
,1,31.84,-106.43
,1,31.84,-106.43
,1,31.84,-106.43
,1,31.84,-106.43
,1,31.84,-106.43
,1,31.84,-106.43
,1,31.84,-106.43
,1,31.84,-106.43
,5,31.84,-106.43
,1,31.84,-106.43
,1,31.84,-106.43
,1,31.84,-106.43
,1,31.84,-106.43
,1,31.84,-106.43
,1,31.84,-106.43
,1,31.84,-106.43
,1,31.84,-106.43
,1,31.84,-106.43
,1,31.84,-106.43
,1,31.84,-106.43
,1,31.84,-106.43
,1,31.84,-106.43
,1,31.84,-106.43
,1,31.84,-106.43
,1,31.84,-106.43
,1,31.84,-106.43
,1,31.84,-106.43
,1,31.84,-106.43
,1,31.84,-106.43
,1,31.84,-106.43
,1,31.84,-106.43
,1,31.84,-106.43
,2,31.84,-106.43
,2,31.84,-106.43
,1,31.84,-106.43
,1,31.84,-106.43
,1,31.84,-106.43
,3,31.84,-106.43
,1,31.84,-106.43
,1,31.84,-106.43
,1,31.84,-106.43
,1,31.84,-106.43
,1,31.84,-106.43
,1,31.84,-106.43
,1,31.84,-106.43
,3,31.84,-106.43
,1,31.84,-106.43
,1,31.84,-106.43
,1,31.84,-106.43
,1,31.84,-106.43
,1,31.84,-106.43
,1,31.84,-106.43
,1,31.84,-106.43
,1,31.84,-106.43
,1,31.84,-106.43
,1,31.84,-106.43
,2,31.84,-106.43
,1,31.84,-106.43
,1,31.84,-106.43
,1,31.84,-106.43
,3,31.84,-106.43
,1,31.84,-106.43
,1,31.84,-106.43
,1,31.84,-106.43
,1,31.84,-106.43
,1,31.84,-106.43
,1,31.84,-106.43
,1,31.84,-106.43
,1,31.84,-106.43
,1,31.84,-106.43
,2,31.84,-106.43
,1,31.84,-106.43
,1,31.84,-106.43
,1,31.84,-106.43
,1,31.84,-106.43
,1,31.84,-106.43
,2,31.84,-106.43
,1,31.84,-106.43
,1,31.84,-106.43
,1,31.84,-106.43
,1,31.84,-106.43
,4,31.84,-106.43
,1,31.84,-106.43
,1,31.84,-106.43
,3,31.84,-106.43
,4,31.84,-106.43
,1,31.84,-106.43
,1,31.84,-106.43
,2,31.84,-106.43
,2,31.84,-106.43
,1,31.84,-106.43
,2,31.84,-106.43
,1,31.84,-106.43
,1,31.84,-106.43
,4,31.84,-106.43
,1,31.84,-106.43
,1,31.84,-106.43
,1,31.84,-106.43
,1,31.84,-106.43
,1,31.84,-106.43
,1,31.84,-106.43
,1,31.84,-106.43
,1,31.84,-106.43
,2,31.84,-106.43
,1,31.84,-106.43
,1,31.84,-106.43
,1,31.84,-106.43
,1,31.84,-106.43
,1,31.84,-106.43
,2,31.84,-106.43
,1,31.84,-106.43
,2,31.84,-106.43
,1,31.84,-106.43
,3,31.84,-106.43
,2,31.84,-106.43
,1,31.84,-106.43
,1,31.84,-106.43
,2,31.84,-106.43
,1,31.84,-106.43
,1,31.84,-106.43
,1,31.84,-106.43
,2,31.84,-106.43
,1,31.84,-106.43
,1,31.84,-106.43
,1,31.84,-106.43
,1,31.84,-106.43
,1,31.84,-106.43
,1,31.84,-106.43
,3,31.84,-106.43
,1,31.84,-106.43
,3,31.84,-106.43
,1,31.84,-106.43
,1,31.84,-106.43
,1,31.84,-106.43
,1,31.84,-106.43
,2,31.84,-106.43
,2,31.84,-106.43
,5,31.84,-106.43
,1,31.84,-106.43
,1,31.84,-106.43
,1,31.84,-106.43
,1,31.84,-106.43
,2,31.84,-106.43
,1,31.84,-106.43
,2,31.84,-106.43
,1,31.84,-106.43
,2,31.84,-106.43
,1,31.84,-106.43
,3,31.84,-106.43
,1,31.84,-106.43
,1,31.84,-106.43
,1,31.84,-106.43
,1,31.84,-106.43
,1,31.84,-106.43
,1,31.84,-106.43
,1,31.84,-106.43
,1,31.84,-106.43
,2,31.84,-106.43
,1,31.84,-106.43
,1,31.84,-106.43
,2,31.84,-106.43
,1,31.84,-106.43
,1,31.84,-106.43
,1,31.84,-106.43
,1,31.84,-106.43
,2,31.84,-106.43
,1,31.84,-106.43
,1,31.84,-106.43
,1,31.84,-106.43
,1,31.84,-106.43
,1,31.84,-106.43
,1,31.84,-106.43
,1,31.84,-106.43
,1,31.84,-106.43
,1,31.84,-106.43
,1,31.84,-106.43
,1,31.84,-106.43
,1,31.84,-106.43
,1,31.84,-106.43
,1,31.84,-106.43
,1,31.84,-106.43
,1,31.84,-106.43
,1,31.84,-106.43
,1,31.84,-106.43
,1,31.84,-106.43
,1,31.84,-106.43
,1,32.69,-97.12
,1,29.45,-98.5
,1,40.55,-111.96
,2,40.65,-111.83
,3,41.7,-111.87
,1,40.67,-111.79
,1,40.56,-111.86
,1,40.31,-111.71
,1,40.7,-111.85
,3,40.75,-111.9
,1,40.62,-111.71
,1,40.59,-111.81
,1,40.75,-111.88
,1,40.7,-111.85
,1,40.49,-111.84
,1,40.55,-109.57
,1,41.18,-111.91
,1,40.62,-111.71
,3,40.56,-111.86
,1,40.75,-111.88
,1,40.62,-111.71
,3,40.75,-111.9
,1,40.49,-111.84
,1,41.51,-112.04
,1,37.27,-113.19
,1,37.66,-113.19
,1,40.65,-111.88
,1,41.85,-111.7
,1,40.7,-111.85
,1,40.75,-111.9
,1,40.49,-111.84
,2,41.15,-111.98
,1,40.62,-111.71
,1,40.65,-111.83
,1,40.33,-111.57
,1,41.21,-111.97
,1,40.32,-111.96
,2,37.18,-113.6
,1,40.88,-111.82
,1,40.62,-111.71
,1,40.88,-111.82
,1,40.56,-111.72
,1,40.88,-111.82
,1,40.65,-111.88
,3,40.31,-111.71
,1,40.73,-111.85
,3,40.7,-111.94
,1,40.2,-111.47
,1,41.85,-111.7
,2,40.75,-111.9
,1,40.7,-111.85
,1,41.02,-111.92
,1,37.66,-113.19
,1,40.71,-111.89
,2,40.65,-111.83
,1,37.18,-113.6
,1,39.29,-112.56
,1,40.88,-111.82
,2,37.18,-113.6
,1,39.85,-111.84
,1,40.2,-111.47
,1,40.39,-111.78
,3,40.39,-111.78
,3,40.39,-111.78
,1,40.39,-111.78
,1,40.46,-111.63
,3,40.39,-111.78
,1,40.39,-111.78
,2,40.39,-111.78
,1,40.39,-111.78
,1,40.39,-111.78
,2,40.39,-111.78
,2,40.39,-111.78
,2,40.39,-111.78
,2,40.39,-111.78
,1,40.39,-111.78
,2,40.39,-111.78
,2,40.39,-111.78
,1,40.39,-111.78
,1,40.39,-111.78
,3,40.5,-111.7
,1,40.37,-112.02
,3,40.88,-111.82
,1,40.88,-111.82
,4,40.88,-111.82
,1,40.88,-111.82
,1,40.88,-111.82
,2,40.88,-111.82
,3,40.88,-111.82
,1,40.88,-111.82
,1,40.88,-111.82
,1,40.88,-111.82
,1,40.88,-111.82
,4,40.88,-111.82
,3,40.88,-111.82
,2,40.88,-111.82
,1,40.88,-111.82
,2,40.88,-111.82
,1,40.88,-111.82
,3,40.88,-111.82
,2,40.88,-111.82
,1,40.88,-111.82
,1,40.88,-111.82
,3,40.88,-111.82
,1,40.88,-111.82
,2,40.88,-111.82
,3,40.88,-111.82
,5,40.87,-111.86
,1,40.93,-111.88
,1,40.93,-111.88
,3,40.93,-111.88
,2,40.93,-111.88
,3,40.93,-111.88
,3,41.11,-112.05
,3,41.11,-112.05
,1,41.11,-112.05
,2,41.11,-112.05
,1,41.11,-112.05
,1,41.1,-112.02
,3,41.02,-111.92
,1,40.88,-111.31
,1,40.88,-111.31
,2,40.49,-111.84
,3,40.49,-111.84
,1,40.49,-111.84
,1,40.49,-111.84
,3,40.49,-111.84
,1,40.49,-111.84
,2,40.49,-111.84
,1,40.49,-111.84
,1,40.49,-111.84
,2,40.49,-111.84
,1,40.1,-110.49
,1,40.87,-111.86
,1,40.99,-111.86
,1,40.99,-111.86
,1,40.43,-111.19
,1,40.43,-111.19
,1,40.43,-111.19
,1,40.43,-111.19
,1,40.43,-111.19
,1,40.43,-111.19
,1,40.43,-111.19
,1,40.43,-111.19
,1,40.43,-111.19
,1,40.43,-111.19
,1,40.43,-111.19
,1,40.43,-111.19
,1,40.43,-111.19
,1,40.43,-111.19
,1,40.43,-111.19
,1,40.43,-111.19
,1,40.43,-111.19
,1,40.62,-111.15
,1,40.62,-111.15
,1,41.02,-111.92
,1,41.02,-111.92
,4,41.02,-111.92
,1,41.02,-111.92
,1,41.02,-111.92
,2,41.02,-111.92
,1,41.02,-111.92
,1,41.02,-111.92
,1,41.02,-111.92
,2,41.02,-111.92
,3,41.02,-111.92
,1,41.02,-111.92
,1,41.02,-111.92
,1,41.07,-111.98
,1,41.07,-111.98
,1,41.07,-111.98
,2,41.07,-111.98
,1,41.68,-111.64
,3,41.22,-112.02
,1,41.07,-111.98
,3,41.07,-111.98
,1,41.07,-111.98
,1,41.07,-111.98
,1,41.07,-111.98
,1,41.07,-111.98
,1,41.07,-111.98
,1,41.07,-111.98
,1,41.07,-111.98
,1,41.07,-111.98
,2,41.07,-111.98
,1,41.07,-111.98
,2,40.32,-111.74
,1,40.32,-111.74
,3,40.32,-111.74
,4,40.32,-111.74
,3,40.32,-111.96
,2,40.32,-111.96
,1,40.32,-111.96
,2,40.32,-111.96
,2,40.32,-111.96
,2,40.32,-111.96
,1,40.7,-112.08
,1,40.6,-111.88
,3,40.6,-111.88
,1,40.6,-111.88
,1,40.6,-111.88
,2,40.6,-111.88
,2,40.6,-111.88
,1,40.6,-111.88
,1,40.6,-111.88
,1,40.6,-111.88
,2,40.6,-111.88
,2,40.5,-111.52
,1,40.84,-111.9
,3,40.84,-111.9
,3,40.81,-111.11
,1,40.31,-111.71
,2,40.31,-111.71
,3,40.31,-111.71
,3,40.31,-111.71
,1,40.31,-111.71
,1,40.31,-111.71
,2,40.29,-111.72
,2,40.29,-111.72
,1,40.29,-111.72
,1,40.29,-111.72
,1,40.29,-111.72
,2,40.29,-111.72
,2,40.29,-111.72
,2,40.64,-111.49
,1,40.64,-111.49
,1,40.64,-111.49
,1,40.64,-111.49
,1,40.64,-111.49
,4,40.64,-111.49
,2,40.64,-111.49
,1,40.64,-111.49
,1,40.64,-111.49
,2,40.28,-111.88
,1,40.46,-111.63
,1,40.46,-111.63
,1,40.46,-111.63
,1,40.39,-111.78
,1,40.46,-111.63
,1,40.46,-111.63
,1,40.46,-111.63
,3,40.46,-111.63
,1,40.46,-111.63
,1,40.46,-111.63
,1,40.47,-112
,1,40.47,-112
,1,40.28,-110
,2,40.28,-110
,1,40.28,-110
,1,40.28,-110
,2,40.28,-110
,2,40.28,-110
,1,40.28,-110
,1,41.17,-112.04
,1,41.17,-112.04
,1,41.17,-112.04
,3,41.17,-112.04
,1,41.17,-112.04
,1,41.17,-112.04
,1,41.17,-112.04
,1,41.17,-112.04
,1,41.17,-112.04
,3,40.66,-111.5
,1,40.66,-111.5
,1,40.57,-111.89
,1,37.06,-113.57
,1,40.84,-111.9
,2,40.57,-111.89
,1,40.57,-111.89
,3,40.57,-111.89
,1,40.57,-111.89
,1,40.57,-111.89
,2,40.57,-111.89
,2,40.57,-111.89
,1,40.57,-111.89
,1,40.57,-111.89
,5,40.57,-111.89
,5,40.57,-111.89
,1,40.57,-112.33
,1,40.57,-112.33
,1,40.57,-112.33
,1,40.57,-112.33
,1,41.05,-112.06
,1,40.55,-109.57
,2,40.55,-109.57
,1,40.55,-109.57
,1,40.55,-109.57
,1,40.55,-109.57
,4,40.55,-109.57
,1,40.55,-109.57
,4,40.55,-109.57
,1,40.55,-109.57
,1,40.55,-109.57
,1,40.55,-109.57
,1,40.55,-109.57
,2,40.55,-109.57
,1,40.55,-109.57
,1,40.55,-109.57
,1,40.59,-112.03
,1,40.59,-112.03
,1,40.59,-112.03
,1,40.66,-111.93
,1,40.62,-111.98
,1,40.62,-111.98
,2,40.62,-111.98
,1,40.58,-111.98
,1,40.58,-111.98
,1,40.58,-111.98
,1,40.58,-111.98
,3,40.58,-111.98
,2,40.58,-111.82
,2,40.58,-111.82
,2,40.58,-111.82
,1,40.56,-111.72
,1,40.56,-111.72
,1,40.56,-111.72
,2,40.56,-111.72
,1,40.59,-111.81
,1,40.59,-111.81
,1,40.59,-111.81
,1,40.59,-111.81
,1,40.59,-111.81
,1,40.56,-111.86
,1,40.56,-111.86
,2,40.56,-111.86
,1,40.56,-111.86
,3,40.56,-111.86
,1,40.56,-111.86
,4,40.56,-111.86
,1,40.56,-111.86
,3,40.55,-111.96
,1,40.55,-111.96
,1,40.55,-111.96
,3,40.55,-111.96
,3,40.55,-111.96
,3,40.55,-111.96
,3,40.55,-111.96
,1,40.55,-111.96
,2,40.55,-111.96
,2,40.55,-111.96
,2,40.55,-111.96
,2,40.55,-111.96
,2,40.55,-111.96
,1,40.55,-111.96
,1,40.55,-111.96
,3,40.55,-111.96
,1,40.55,-111.96
,1,40.55,-111.96
,2,40.55,-111.96
,1,40.55,-111.96
,1,40.55,-111.96
,3,40.55,-111.96
,1,40.29,-111.67
,5,40.29,-111.67
,1,40.29,-111.67
,1,40.29,-111.67
,1,40.29,-111.67
,2,40.29,-111.67
,1,40.29,-111.67
,2,40.29,-111.67
,1,40.29,-111.67
,6,40.29,-111.67
,1,40.29,-111.67
,2,40.29,-111.67
,1,40.29,-111.67
,1,40.71,-111.55
,1,40.71,-111.55
,2,40.71,-111.55
,1,40.71,-111.55
,2,40.75,-111.9
,1,40.75,-111.9
,2,40.75,-111.9
,1,40.75,-111.9
,1,40.75,-111.9
,7,40.75,-111.9
,1,40.75,-111.9
,1,40.75,-111.9
,5,40.75,-111.9
,3,40.75,-111.9
,1,40.75,-111.9
,1,40.75,-111.9
,1,40.75,-111.9
,1,40.75,-111.9
,5,40.75,-111.9
,1,40.75,-111.9
,1,40.75,-111.9
,1,40.75,-111.9
,1,40.75,-111.9
,1,40.75,-111.9
,5,40.75,-111.9
,1,40.75,-111.9
,1,40.75,-111.9
,3,40.75,-111.9
,1,40.75,-111.9
,2,40.75,-111.9
,4,40.75,-111.9
,1,40.75,-111.9
,4,40.75,-111.9
,1,40.75,-111.9
,1,40.75,-111.9
,1,40.75,-111.9
,1,40.75,-111.9
,1,40.75,-111.9
,2,40.75,-111.9
,1,40.75,-111.9
,4,40.75,-111.9
,1,40.75,-111.9
,1,40.75,-111.9
,1,40.75,-111.9
,1,40.75,-111.9
,1,40.75,-111.9
,1,40.75,-111.9
,1,40.75,-111.9
,1,40.75,-111.9
,1,40.75,-111.9
,4,40.75,-111.9
,1,40.75,-111.9
,1,40.75,-111.9
,1,40.75,-111.86
,3,40.75,-111.86
,2,40.75,-111.86
,1,40.75,-111.86
,4,40.75,-111.86
,2,40.75,-111.86
,1,40.75,-111.86
,1,40.75,-111.86
,1,40.79,-111.82
,1,40.79,-111.82
,5,40.79,-111.82
,1,40.79,-111.82
,1,40.74,-111.98
,1,40.73,-111.85
,1,40.73,-111.85
,1,40.73,-111.85
,1,40.73,-111.85
,1,40.73,-111.85
,2,40.73,-111.85
,1,40.73,-111.85
,1,40.73,-111.85
,1,40.7,-111.85
,2,40.7,-111.85
,1,40.7,-111.85
,3,40.7,-111.85
,1,40.7,-111.85
,1,40.7,-111.85
,2,40.7,-111.85
,2,40.7,-111.85
,2,40.7,-111.85
,3,40.7,-111.85
,2,40.7,-111.85
,1,40.7,-111.85
,1,40.7,-111.85
,1,40.7,-111.85
,1,40.7,-111.85
,1,40.7,-111.85
,1,40.7,-111.85
,1,40.7,-111.85
,1,40.65,-111.88
,1,40.65,-111.88
,2,40.65,-111.88
,1,40.65,-111.88
,5,40.65,-111.88
,5,40.65,-111.88
,3,40.65,-111.88
,2,40.65,-111.88
,2,40.65,-111.88
,3,40.65,-111.88
,1,40.62,-111.98
,3,40.65,-111.88
,1,40.65,-111.88
,3,40.65,-111.88
,4,40.65,-111.88
,1,40.65,-111.88
,1,40.65,-111.88
,3,40.65,-111.88
,1,40.65,-111.88
,2,40.65,-111.88
,1,40.78,-111.73
,1,40.78,-111.73
,5,40.78,-111.73
,2,40.7,-111.71
,1,40.7,-111.71
,3,40.7,-111.71
,2,40.7,-111.71
,1,40.75,-111.88
,1,40.75,-111.88
,1,40.75,-111.88
,1,40.75,-111.88
,1,40.75,-111.88
,5,40.75,-111.88
,1,40.75,-111.88
,1,40.75,-111.88
,1,40.75,-111.88
,1,40.75,-111.88
,1,40.75,-111.88
,2,40.75,-111.88
,3,40.75,-111.88
,1,40.75,-111.88
,1,40.75,-111.88
,4,40.75,-111.88
,1,40.75,-111.88
,1,40.75,-111.88
,1,40.75,-111.88
,1,40.75,-111.88
,2,40.75,-111.88
,1,40.75,-111.88
,1,40.75,-111.88
,3,40.75,-111.88
,1,40.75,-111.88
,1,40.75,-111.88
,1,40.75,-111.88
,6,40.75,-111.88
,1,40.75,-111.88
,1,40.75,-111.88
,1,40.75,-111.88
,2,40.75,-111.88
,2,40.75,-111.88
,1,40.75,-111.88
,1,40.75,-111.88
,1,40.75,-111.88
,1,40.75,-111.88
,1,40.75,-111.88
,1,40.75,-111.88
,2,40.75,-111.88
,1,40.75,-111.88
,1,40.75,-111.88
,6,40.75,-111.88
,1,40.75,-111.88
,1,40.75,-111.88
,2,40.75,-111.88
,3,40.75,-111.88
,3,40.84,-111.9
,1,40.75,-111.88
,2,40.75,-111.88
,3,40.75,-111.88
,1,40.75,-111.88
,2,40.75,-111.88
,1,40.75,-111.88
,2,40.71,-111.89
,1,40.71,-111.89
,2,40.71,-111.89
,1,40.71,-111.89
,1,40.71,-111.89
,1,40.71,-111.89
,1,40.87,-111.86
,3,40.71,-111.89
,1,40.71,-111.89
,2,40.71,-111.89
,1,40.71,-111.89
,1,40.71,-111.89
,1,40.81,-111.94
,1,40.81,-111.94
